Wind_turbine_name,Ws_avg,P_avg
R80721,5.5700002,239.74001
R80721,0.68000001,-3.1500001
R80721,14.32,1965.3199
R80721,10.62,1484.6899
R80721,9.8000002,1248.23
R80721,10.25,1342.14
R80721,9.9200001,1318.7
R80721,8.9099998,1077.61
R80721,9.4099998,1184.47
R80721,11.03,1696.3199
R80721,9.04,1104.38
R80721,4.04,22.459999
R80721,9.5100002,1139.05
R80721,2.13,0.0
R80721,5.9699998,367.38
R80721,1.76,0.0
R80721,6.1500001,342.95001
R80721,0.93,0.0
R80721,5.3099999,192.73
R80721,6.71,503.82001
R80721,8.7299995,1078.38
R80721,0.0,0.0
R80721,6.1799998,422.98999
R80721,7.5799999,709.03003
R80721,6.3200002,459.54999
R80721,10.66,1385.77
R80721,8.8500004,1004.88
R80721,6.3200002,412.51001
R80721,5.1700001,184.91
R80721,4.1199999,59.400002
R80721,0.0,-1.6
R80721,5.4000001,229.39999
R80721,4.6500001,97.129997
R80721,3.8599999,30.68
R80721,8.7399998,867.0
R80721,2.29,-3.01
R80721,8.21,796.41998
R80721,0.60000002,-2.3599999
R80721,1.73,-1.55
R80721,7.4000001,679.56
R80721,7.0100002,596.76001
R80721,6.8699999,475.09
R80721,5.98,322.62
R80721,5.2199998,177.82001
R80721,5.6999998,308.14001
R80721,6.5500002,453.60001
R80721,14.41,-6.4200001
R80721,3.9200001,41.110001
R80721,8.2200003,967.13
R80721,4.8600001,118.06
R80721,4.6999998,96.529999
R80721,2.5,-2.29
R80721,2.49,-2.46
R80721,6.16,294.93
R80721,0.0,-1.25
R80721,3.8299999,41.18
R80721,7.67,591.88
R80721,4.6199999,71.550003
R80721,7.73,580.4
R80721,4.48,87.269997
R80721,9.43,1125.88
R80721,4.6999998,125.85
R80721,5.71,255.89999
R80721,6.52,491.92999
R80721,8.7600002,1100.8
R80721,6.2600002,334.95001
R80721,5.8000002,264.63
R80721,7.4000001,681.77002
R80721,5.0700002,115.05
R80721,5.4200001,199.46001
R80721,4.75,79.599998
R80721,4.75,106.12
R80721,8.7700005,995.52002
R80721,4.98,137.56
R80721,7.6700001,679.95001
R80721,2.01,-1.29
R80721,6.1799998,391.25
R80721,2.47,-3.1400001
R80721,7.29,692.34998
R80721,6.4499998,446.32999
R80721,6.5100002,451.60999
R80721,5.8699999,358.64001
R80721,5.9299998,343.98001
R80721,4.0700002,57.490002
R80721,1.5,-2.8900001
R80721,5.96,269.12
R80721,2.0999999,-2.8
R80721,4.48,73.879997
R80721,2.76,-2.95
R80721,6.3499999,359.67001
R80721,4.4899998,58.93
R80721,5.3499999,132.87
R80721,6.3000002,394.26999
R80721,3.75,5.6399999
R80721,6.75,534.87
R80721,5.0599999,147.27
R80721,4.46,69.089996
R80721,5.0999999,181.53999
R80721,5.1300001,121.04
R80721,2.4400001,-3.27
R80721,5.2800002,127.17
R80721,4.0799999,32.959999
R80721,3.99,44.509998
R80721,1.4400001,-2.51
R80721,8.4399996,885.63
R80721,5.1599998,180.22
R80721,3.8900001,44.82
R80721,2.6199999,-2.99
R80721,5.23,161.97
R80721,2.1199999,-2.4200001
R80721,8.1800003,914.14001
R80721,6.0999999,427.06
R80721,7.4000001,617.46997
R80721,1.54,-2.4100001
R80721,6.2600002,824.94
R80721,1.48,-6.6599998
R80721,2.14,0.0
R80721,5.3600001,188.42999
R80721,2.75,0.0
R80721,6.1599998,359.70999
R80721,2.8200000000000003,0.0
R80721,5.1199999,199.25999
R80721,3.13,0.0
R80721,4.9200001,195.92999
R80721,1.65,0.0
R80721,7.0799999,685.89001
R80721,6.6199999,551.27002
R80721,6.6700001,533.84003
R80721,6.3400002,368.04001
R80721,5.3299999,163.75
R80721,6.6799998,604.22998
R80721,2.6099999,-2.6099999
R80721,4.7199998,89.059998
R80721,5.52,251.14999
R80721,12.02,1711.83
R80721,12.93,1845.48
R80721,6.9699998,526.08002
R80721,5.0900002,123.37
R80721,1.1900001,-7.48
R80721,5.2600002,187.5
R80721,1.4400001,-8.0100002
R80721,5.3600001,171.53
R80721,4.3400002,-6.9899998
R80721,4.75,100.88
R80721,2.6600001,-5.1799998
R80721,5.82,280.96
R80721,3.0599999,-3.5899999
R80721,2.47,0.0
R80721,2.74,-1.46
R80721,4.44,64.16
R80721,5.04,93.67
R80721,8.1700001,824.14001
R80721,4.31,52.53
R80721,5.51,181.25
R80721,1.0599999,-3.3399999
R80721,8.2200003,938.96002
R80721,3.17,0.0
R80721,3.45,17.01
R80721,6.0799999,369.42001
R80721,3.14,1.34
R80721,6.9000001,561.89001
R80721,1.97,0.0
R80721,7.8899999,759.67999
R80721,6.2399998,430.41
R80721,6.1900001,390.92999
R80721,7.9299998,1009.62
R80721,10.12,1196.4
R80721,1.03,-3.47
R80721,0.18000001,-7.0799999
R80721,0.0,-1.9400001
R80721,0.0,-2.25
R80721,4.1999998,66.5
R80721,3.8499999,36.900002
R80721,1.6799999,-7.1399999
R80721,7.9899998,950.15002
R80721,1.49,0.0
R80721,0.41,0.0
R80721,3.77,29.6
R80721,1.97,0.0
R80721,0.0,0.0
R80721,5.6900001,255.17999
R80721,2.4,0.0
R80721,2.79,0.0
R80721,1.33,-13.1
R80721,4.61,64.84
R80721,7.16,577.4
R80721,4.27,18.09
R80721,3.8399999,34.41
R80721,0.06,0.0
R80721,8.09,871.07
R80721,3.06,0.89
R80721,10.79,1595.42
R80721,1.9,0.0
R80721,11.67,1778.8101
R80721,2.17,0.0
R80721,4.75,106.74
R80721,1.27,0.0
R80721,6.3699999,338.95001
R80721,2.61,0.0
R80721,2.73,0.0
R80721,0.0,-7.1900001
R80721,4.1900001,25.629999
R80721,6.65,420.37
R80721,6.4000001,327.25
R80721,4.79,71.31
R80721,0.53,0.0
R80721,1.09,-6.98
R80721,6.46,513.09998
R80721,7.8800001,867.66998
R80721,3.1,0.0
R80721,0.0,0.0
R80721,8.21,894.56
R80721,5.02,163.44
R80721,2.28,0.0
R80721,7.6300001,877.59998
R80721,5.13,97.1
R80721,5.32,146.9
R80721,8.8999996,976.78003
R80721,6.6700001,527.13
R80721,7.33,753.57
R80721,5.0300002,120.04
R80721,7.0599999,562.07001
R80721,4.0300002,46.810001
R80721,0.55000001,-2.8699999
R80721,6.44,446.59
R80721,5.67,277.57
R80721,5.73,268.01001
R80721,1.98,-3.51
R80721,5.18,155.12
R80721,6.8699999,619.96997
R80721,6.3299999,401.60001
R80721,5.35,122.16
R80721,9.7600002,1264.03
R80721,3.1900001,-3.4400001
R80721,2.06,0.0
R80721,7.9099998,796.22998
R80721,4.83,134.58
R80721,2.5700000000000003,3.5
R80721,4.8899999,94.529999
R80721,5.6700001,284.5
R80721,2.13,0.0
R80721,3.23,0.0
R80721,9.6999998,1262.58
R80721,3.21,0.0
R80721,2.65,0.0
R80721,5.1199999,176.82001
R80721,0.0,0.0
R80721,0.23999999,-11.53
R80721,4.0900002,43.669998
R80721,2.41,0.0
R80721,2.34,0.0
R80721,0.56,-2.4300001
R80721,6.09,294.06
R80721,4.79,142.58
R80721,3.65,25.16
R80721,10.95,1557.46
R80721,4.12,42.72
R80721,4.2600002,53.099998
R80721,3.62,10.64
R80721,3.44,10.18
R80721,3.0,-1.16
R80721,5.7600002,309.23001
R80721,3.26,22.58
R80721,1.8,-0.80000001
R80721,0.06,0.0
R80721,0.0,0.0
R80721,5.25,160.47
R80721,11.27,1682.33
R80721,5.8099999,224.37
R80721,4.26,44.37
R80721,4.7399998,92.93
R80721,4.6300001,-4.4200001
R80721,0.58,0.0
R80721,10.94,1554.3101
R80721,1.8200001,-1.87
R80721,5.7800002,292.89999
R80721,2.95,0.0
R80721,4.35,70.64
R80721,5.6500001,175.57001
R80721,5.3099999,160.83
R80721,5.68,286.76
R80721,4.71,86.220001
R80721,9.6999998,1194.77
R80721,5.4299998,186.11
R80721,4.8800001,77.830002
R80721,5.0700002,109.95
R80721,5.48,250.83
R80721,4.2199998,56.139999
R80721,2.1199999,-6.6500001
R80721,5.2600002,203.59
R80721,1.64,-1.45
R80721,4.86,117.44
R80721,6.48,482.32001
R80721,3.96,20.799999
R80721,5.8099999,286.97
R80721,4.1900001,53.900002
R80721,6.75,546.75
R80721,1.98,0.0
R80721,3.94,25.01
R80721,4.79,135.44
R80721,6.29,381.60999
R80721,4.8499999,87.0
R80721,2.59,0.0
R80721,7.46,760.57001
R80721,4.8099999,147.09
R80721,4.7399998,-6.52
R80721,4.06,42.29
R80721,9.3000002,1430.46
R80721,5.5700002,172.25
R80721,4.6100001,71.629997
R80721,3.19,0.0
R80721,5.4699998,246.69
R80721,4.46,82.230003
R80721,0.75,-0.81999999
R80721,5.44,220.5
R80721,1.51,-1.41
R80721,5.77,239.74001
R80721,2.45,-1.37
R80721,0.28999999,-0.81
R80721,5.51,213.68
R80721,0.25,-1.03
R80721,3.4200001,19.709999
R80721,5.2399998,183.44
R80721,4.3299999,64.949997
R80721,7.02,632.76
R80721,6.23,279.19
R80721,6.1100001,341.0
R80721,4.4400001,79.730003
R80721,8.04,784.56
R80721,4.4200001,84.949997
R80721,2.22,-2.5799999
R80721,5.2399998,138.75999
R80721,6.15,365.83
R80721,3.5699999,27.379999
R80721,6.21,422.13
R80721,2.1900001,-3.23
R80721,6.43,483.84
R80721,5.5,220.64999
R80721,4.94,92.14
R80721,4.07,33.2
R80721,3.58,7.55
R80721,5.14,125.16
R80721,6.8000002,581.94
R80721,1.05,-3.6900001
R80721,0.63999999,-0.99000001
R80721,4.6799998,82.620003
R80721,0.64999998,-0.7599999900000001
R80721,3.04,-8.1700001
R80721,5.4000001,214.35001
R80721,8.04,887.5
R80721,6.0100002,316.45001
R80721,4.4000001,41.360001
R80721,5.87,247.01
R80721,5.54,243.86
R80721,5.7800002,302.79999
R80721,5.09,117.54
R80721,2.6500001,-3.3
R80721,4.3899999,148.02
R80721,6.33,334.42
R80721,5.4200001,191.32001
R80721,5.0,217.25999
R80721,6.8100000000000005,441.1
R80721,0.37,-1.6799999
R80721,5.5799999,275.57999
R80721,6.76,454.44
R80721,6.1199999,339.31
R80721,5.5599999,239.64
R80721,6.33,371.46
R80721,5.9000001,272.04001
R80721,9.6800003,1434.1899
R80721,5.53,206.48
R80721,2.6900001,-2.74
R80721,4.78,51.57
R80721,2.53,-4.6999998
R80721,9.7200003,1304.98
R80721,5.4200001,245.96001
R80721,6.9299998,525.33002
R80721,4.9699998,128.37
R80721,2.5899999,-3.49
R80721,2.98,-2.75
R80721,4.6300001,71.589996
R80721,5.7399998,248.00999
R80721,5.1199999,171.05
R80721,7.1100001,780.53003
R80721,9.0900002,1421.0
R80721,4.3899999,45.16
R80721,11.02,1579.24
R80721,6.09,299.32
R80721,5.77,264.08
R80721,5.1399999,293.79001
R80721,8.49,939.23
R80721,1.5599999,-6.3800001
R80721,9.79,1283.13
R80721,6.2199998,425.82001
R80721,6.1900001,637.5
R80721,2.6199999,-2.03
R80721,7.59,635.54
R80721,7.47,725.49
R80721,6.36,310.68
R80721,7.43,696.94
R80721,0.0,-1.9299999
R80721,5.88,224.5
R80721,6.52,535.95001
R80721,1.69,0.0
R80721,6.7,446.09
R80721,5.33,241.46
R80721,4.78,129.32
R80721,6.04,296.87
R80721,1.12,0.0
R80721,6.5,417.77
R80721,9.13,991.86
R80721,5.98,306.66
R80721,7.0,375.52
R80721,7.98,830.44
R80721,5.93,248.57
R80721,7.6100001,853.17999
R80721,8.81,1048.59
R80721,7.19,578.63
R80721,6.25,325.83
R80721,5.2,175.17
R80721,9.51,1226.0
R80721,9.36,1248.81
R80721,10.92,1666.26
R80721,8.78,1096.07
R80721,5.6100001,269.54999
R80721,5.54,166.17
R80721,5.16,107.31
R80721,6.17,342.99
R80721,6.53,490.07
R80721,6.8899999,538.40997
R80721,4.09,18.35
R80721,3.7,0.0
R80721,5.9,314.48
R80721,6.14,372.49
R80721,7.25,586.03
R80721,0.0,-1.52
R80721,5.85,374.8
R80721,0.18,0.0
R80721,6.75,449.46
R80721,4.4899998,55.880001
R80721,2.92,8.09
R80721,2.02,-1.27
R80721,2.68,0.0
R80721,5.08,141.07
R80721,4.94,112.35
R80721,5.09,111.6
R80721,4.93,129.22
R80721,4.87,129.58
R80721,4.9099998,125.16
R80721,5.46,193.69
R80721,4.02,26.06
R80721,6.24,307.79
R80721,2.53,-2.6300001
R80721,2.71,0.0
R80721,3.76,1.12
R80721,2.5899999,-2.99
R80721,4.57,55.17
R80721,4.54,83.87
R80721,5.48,143.24
R80721,3.12,0.0
R80721,2.86,0.0
R80721,10.32,1362.14
R80721,5.07,119.61
R80721,1.21,0.0
R80721,9.39,985.22
R80721,2.33,0.0
R80721,5.97,319.62
R80721,2.41,0.0
R80721,3.48,7.79
R80721,4.85,80.78
R80721,4.65,68.25
R80721,5.24,121.91
R80721,4.48,50.3
R80721,9.46,1239.4
R80721,4.3,42.2
R80721,5.8,234.38
R80721,5.55,321.28
R80721,2.71,0.0
R80721,7.25,350.19
R80721,3.24,11.43
R80721,5.33,197.46
R80721,3.77,29.15
R80721,4.98,132.12
R80721,1.82,0.0
R80721,8.56,971.41
R80721,5.69,221.44
R80721,0.94,0.0
R80721,7.47,734.23
R80721,1.44,0.0
R80721,5.54,212.27
R80721,8.03,904.8
R80721,0.05,0.0
R80721,8.01,903.14
R80721,1.6800000000000002,0.0
R80721,6.17,348.69
R80721,2.89,0.0
R80721,2.7,0.0
R80721,5.87,274.13
R80721,5.62,286.92
R80721,4.54,68.88
R80721,5.93,291.99
R80721,4.46,56.97
R80721,4.92,143.15
R80721,2.03,0.0
R80721,2.56,0.0
R80721,4.84,111.63
R80721,0.59,0.0
R80721,7.84,727.88
R80721,7.96,803.97
R80721,3.93,25.45
R80721,8.57,1056.71
R80721,6.82,595.23
R80721,0.0,0.0
R80721,4.92,98.95
R80721,0.51,0.0
R80721,3.73,10.25
R80721,3.04,0.0
R80721,2.5,0.0
R80721,3.31,1.98
R80721,4.04,45.65
R80721,3.06,0.0
R80721,2.8200000000000003,0.0
R80721,6.8,550.86
R80721,3.09,0.0
R80721,5.84,269.26
R80721,5.07,171.98
R80721,7.79,675.51
R80721,6.99,643.84
R80721,6.55,431.17
R80721,7.27,745.13
R80721,6.16,300.08
R80721,6.25,244.0
R80721,5.44,192.17
R80721,6.03,283.4
R80721,6.31,366.15
R80721,5.55,212.15
R80721,7.63,720.46
R80721,2.88,0.0
R80721,6.77,458.5
R80721,8.43,877.13
R80721,4.06,38.43
R80721,3.93,15.81
R80721,5.57,169.18
R80721,1.89,0.0
R80721,5.64,214.42
R80721,5.53,152.49
R80721,7.45,706.98
R80721,6.1,309.88
R80721,6.26,329.38
R80721,7.65,693.69
R80721,9.42,1192.95
R80721,9.39,1086.52
R80721,10.52,1466.87
R80721,13.12,1845.51
R80721,8.21,809.99
R80721,8.8,1020.78
R80721,3.76,21.02
R80721,4.88,125.87
R80721,4.85,105.86
R80721,2.54,0.0
R80721,4.86,93.18
R80721,2.2,0.0
R80721,4.78,80.28
R80721,2.87,0.0
R80721,3.17,0.0
R80721,2.56,0.0
R80721,3.17,6.84
R80721,0.75,0.0
R80721,2.25,0.0
R80721,1.0,0.0
R80721,2.05,0.0
R80721,2.15,0.0
R80721,4.61,74.12
R80721,4.14,35.62
R80721,5.93,303.97
R80721,6.86,159.57
R80721,5.96,286.7
R80721,5.49,195.01
R80721,6.87,463.95
R80721,5.53,163.48
R80721,6.65,402.03
R80721,5.22,106.82
R80721,5.69,196.85
R80721,3.05,0.0
R80721,4.3,25.82
R80721,6.45,410.48
R80721,5.58,229.3
R80721,4.55,85.14
R80721,4.18,64.4
R80721,5.8,212.79
R80721,5.85,309.09
R80721,6.38,382.36
R80721,5.4,219.19
R80721,6.21,413.66
R80721,6.25,366.94
R80721,5.13,167.73
R80721,5.96,309.7
R80721,6.43,358.34
R80721,5.74,345.43
R80721,6.47,423.93
R80721,5.8,201.81
R80721,5.46,243.13
R80721,6.03,330.31
R80721,5.18,185.96
R80721,4.65,91.04
R80721,5.32,178.35
R80721,6.58,571.62
R80721,7.08,716.09
R80721,8.92,1227.45
R80721,7.87,807.95
R80721,7.25,716.51
R80721,6.33,365.8
R80721,6.63,433.66
R80721,4.97,166.13
R80721,4.79,72.5
R80721,1.62,0.0
R80721,5.04,127.68
R80721,6.4,474.07
R80721,5.72,305.66
R80721,4.67,83.89
R80721,1.26,0.0
R80721,4.84,103.08
R80721,5.53,237.76
R80721,2.65,0.0
R80721,3.06,0.0
R80721,6.69,528.45
R80721,2.35,0.0
R80721,8.48,1096.39
R80721,6.59,463.45
R80721,1.22,0.0
R80721,6.52,447.77
R80721,2.52,0.0
R80721,7.75,847.25
R80721,4.98,88.57
R80721,8.86,1078.84
R80721,4.28,47.13
R80721,10.8,1678.66
R80721,1.21,0.0
R80721,11.35,1720.73
R80721,3.02,0.0
R80721,10.12,1373.9
R80721,2.68,0.0
R80721,9.74,1287.75
R80721,7.0,550.34
R80721,7.72,680.26
R80721,10.63,1447.56
R80721,10.02,1470.29
R80721,5.35,169.76
R80721,11.04,1653.65
R80721,8.2,749.78
R80721,10.48,1453.19
R80721,8.76,991.02
R80721,9.71,1103.59
R80721,5.39,184.93
R80721,3.84,48.82
R80721,4.67,79.89
R80721,5.84,316.49
R80721,6.3,424.09
R80721,5.32,204.73
R80721,6.31,430.28
R80721,7.21,706.33
R80721,2.75,0.0
R80721,5.3,173.05
R80721,5.67,285.98
R80721,4.36,65.69
R80721,3.48,4.67
R80721,5.29,150.28
R80721,3.86,31.52
R80721,5.92,298.48
R80721,6.42,344.5
R80721,5.98,322.66
R80721,4.71,85.14
R80721,5.15,188.85
R80721,4.86,93.54
R80721,5.1,189.78
R80721,6.06,305.71
R80721,5.07,146.98
R80721,6.52,358.55
R80721,5.6,200.82
R80721,2.13,0.0
R80721,6.07,345.39
R80721,2.8200000000000003,0.0
R80721,6.26,360.62
R80721,6.05,310.89
R80721,5.65,217.33
R80721,2.28,0.0
R80721,8.9,1072.78
R80721,1.15,0.0
R80721,9.44,1259.86
R80721,2.25,0.0
R80721,7.54,655.86
R80721,7.34,660.04
R80721,5.84,283.82
R80721,2.39,0.0
R80721,1.54,0.0
R80721,1.64,0.0
R80721,1.76,0.0
R80721,7.41,772.05
R80721,7.64,865.23
R80721,7.77,850.69
R80721,7.62,841.71
R80721,8.02,915.63
R80721,8.09,962.81
R80721,4.5,117.83
R80721,5.63,200.36
R80721,7.31,649.9
R80721,6.3,410.03
R80721,1.6,0.0
R80721,2.21,0.0
R80721,4.0,42.43
R80721,4.27,54.87
R80721,1.25,0.0
R80721,6.93,606.98
R80721,3.86,34.4
R80721,0.07,0.0
R80721,3.54,11.54
R80721,0.0,0.0
R80721,0.0,0.0
R80721,2.23,0.0
R80721,1.98,0.0
R80721,5.89,278.84
R80721,0.0,0.0
R80721,6.4,409.91
R80721,5.86,335.33
R80721,5.87,295.71
R80721,4.4,81.02
R80721,2.61,0.0
R80721,2.68,0.0
R80721,3.11,0.0
R80721,8.02,781.87
R80721,2.1,0.0
R80721,7.79,674.69
R80721,2.34,0.0
R80721,5.79,241.54
R80721,2.43,0.0
R80721,2.25,0.0
R80721,2.22,0.0
R80721,2.09,9.52
R80721,5.21,136.71
R80721,3.68,9.34
R80721,5.12,132.89
R80721,5.69,175.73
R80721,2.31,0.0
R80721,5.36,135.87
R80721,2.84,0.0
R80721,3.47,0.0
R80721,2.19,0.0
R80721,2.19,0.0
R80721,5.53,170.93
R80721,5.98,221.57
R80721,2.26,0.0
R80721,6.79,494.02
R80721,5.53,269.11
R80721,7.41,523.2
R80721,5.3,178.28
R80721,7.05,463.81
R80721,5.47,211.58
R80721,8.66,901.91
R80721,1.83,0.0
R80721,9.53,1152.32
R80721,6.93,406.07
R80721,7.07,649.67
R80721,4.33,75.94
R80721,5.02,91.36
R80721,4.98,143.67
R80721,6.01,258.82
R80721,5.61,163.19
R80721,1.99,0.0
R80721,4.74,57.84
R80721,5.37,110.5
R80721,6.8100000000000005,428.44
R80721,6.72,481.17
R80721,0.71,0.0
R80721,0.0,0.0
R80721,2.38,0.0
R80721,2.3,0.0
R80721,1.58,0.0
R80721,2.68,0.0
R80721,4.59,81.06
R80721,4.92,109.47
R80721,5.19,152.13
R80721,5.53,142.29
R80721,6.39,487.57
R80721,6.14,400.21
R80721,6.96,606.8
R80721,4.94,102.7
R80721,3.99,30.32
R80721,0.0,0.0
R80721,4.54,83.34
R80721,1.09,0.0
R80721,0.49,0.0
R80721,1.71,0.0
R80721,2.18,0.0
R80721,4.05,26.33
R80721,0.59,0.0
R80721,3.55,11.81
R80721,1.5,0.0
R80721,4.72,85.67
R80721,4.9,112.16
R80721,4.25,26.29
R80721,2.44,0.0
R80721,5.06,160.21
R80721,2.07,0.0
R80721,1.56,0.0
R80721,2.46,0.0
R80721,2.87,0.0
R80721,5.15,139.36
R80721,5.55,154.64
R80721,2.38,0.0
R80721,2.91,0.0
R80721,4.12,19.53
R80721,2.55,0.0
R80721,1.69,0.0
R80721,5.98,240.24
R80721,5.47,160.55
R80721,2.03,0.0
R80721,5.9,291.98
R80721,2.5700000000000003,0.0
R80721,6.18,338.3
R80721,5.85,239.27
R80721,5.87,179.94
R80721,6.45,293.95
R80721,5.17,129.4
R80721,2.11,0.0
R80721,1.64,0.0
R80721,3.16,0.0
R80721,3.89,0.0
R80721,4.47,73.07
R80721,4.34,50.4
R80721,2.85,0.0
R80721,1.91,0.0
R80721,2.91,0.0
R80721,4.85,105.04
R80721,4.69,77.55
R80721,6.87,570.64
R80721,11.5,1699.61
R80721,5.54,204.48
R80721,6.6,422.31
R80721,8.07,803.51
R80721,6.13,344.79
R80721,4.92,129.08
R80721,6.01,282.03
R80721,6.53,450.88
R80721,8.25,973.97
R80721,2.47,0.0
R80721,6.9,526.23
R80721,2.26,0.0
R80721,6.66,514.92
R80721,9.43,1124.43
R80721,6.06,354.2
R80721,2.75,0.0
R80721,6.92,534.23
R80721,2.91,0.0
R80721,6.88,580.76
R80721,6.5,484.54
R80721,3.59,0.0
R80721,3.93,15.03
R80721,5.67,202.48
R80721,3.6,14.08
R80721,3.8,30.2
R80721,6.38,377.23
R80721,6.62,355.24
R80721,4.9499998,149.60001
R80721,4.86,100.77
R80721,5.53,178.28
R80721,6.6799998,464.48999
R80721,5.46,180.07
R80721,5.6999998,290.60001
R80721,5.96,232.22
R80721,8.31,940.48
R80721,7.57,677.83
R80721,6.6300001,503.37
R80721,5.7600002,284.31
R80721,8.07,942.72
R80721,5.86,242.33
R80721,7.2399998,804.76001
R80721,6.67,442.21
R80721,4.99,144.62
R80721,5.1900001,164.28999
R80721,6.04,318.58
R80721,6.49,404.48
R80721,0.0,-2.04
R80721,5.06,113.68
R80721,5.7399998,243.17
R80721,5.58,229.78
R80721,3.3599999,-1.41
R80721,5.89,280.45
R80721,2.2,-1.5
R80721,4.32,48.05
R80721,6.2,275.35
R80721,2.6600001,-2.76
R80721,6.54,418.93
R80721,3.42,13.39
R80721,2.6600001,-4.0300002
R80721,6.25,393.23
R80721,1.37,0.0
R80721,5.5100002,190.10001
R80721,6.23,299.76001
R80721,5.41,163.27
R80721,0.0,0.0
R80721,4.76,77.63
R80721,1.31,0.0
R80721,4.94,125.98
R80721,4.0900002,44.57
R80721,4.89,118.88
R80721,5.5100002,232.5
R80721,0.0,0.0
R80721,6.07,215.64
R80721,6.2399998,417.51001
R80721,1.23,0.0
R80721,4.8299999,109.79
R80721,4.97,111.22
R80721,2.58,0.0
R80721,3.1400001,-2.95
R80721,4.33,47.45
R80721,2.97,0.0
R80721,4.0900002,37.91
R80721,2.45,-0.98000002
R80721,2.29,0.0
R80721,4.8299999,122.34
R80721,2.66,0.0
R80721,0.26,0.0
R80721,6.8600001,486.26999
R80721,3.49,0.35
R80721,5.1100001,143.46001
R80721,4.07,48.24
R80721,5.71,241.64999
R80721,1.15,0.0
R80721,3.87,42.15
R80721,1.65,0.0
R80721,5.25,187.92999
R80721,3.91,32.11
R80721,1.7000000000000002,0.0
R80721,6.4899998,408.32001
R80721,4.76,117.46
R80721,5.79,223.62
R80721,6.0,304.22
R80721,6.1,344.37
R80721,6.23,340.69
R80721,5.37,190.32
R80721,4.79,115.54
R80721,6.05,303.77
R80721,5.1,149.63
R80721,3.06,0.0
R80721,5.48,137.75
R80721,5.76,282.42
R80721,3.98,20.67
R80721,8.1,843.41
R80721,5.74,263.15
R80721,4.83,54.16
R80721,7.2,670.47
R80721,3.51,0.0
R80721,4.91,143.09
R80721,5.78,152.26
R80721,4.61,101.1
R80721,4.84,94.82
R80721,5.88,296.46
R80721,6.39,310.49
R80721,6.32,410.99
R80721,2.44,8.02
R80721,7.44,667.09
R80721,0.0,0.0
R80721,6.21,319.35
R80721,6.59,495.72
R80721,5.65,212.87
R80721,7.02,578.5
R80721,4.08,45.68
R80721,7.63,709.48
R80721,4.07,40.18
R80721,6.33,317.26
R80721,5.11,126.75
R80721,5.5,196.6
R80721,7.1,627.64
R80721,2.62,0.0
R80721,6.62,485.68
R80721,4.69,104.24
R80721,6.08,277.92
R80721,5.5,173.43
R80721,5.52,162.76
R80721,4.55,79.7
R80721,4.88,64.37
R80721,2.5,0.0
R80721,5.94,252.63
R80721,6.61,484.35
R80721,5.25,146.63
R80721,6.29,358.08
R80721,3.48,9.8
R80721,6.31,376.61
R80721,6.35,373.89
R80721,4.59,77.51
R80721,3.98,31.97
R80721,5.71,232.37
R80721,6.78,513.87
R80721,6.16,305.17
R80721,2.6,0.0
R80721,4.45,74.39
R80721,6.69,432.12
R80721,6.14,329.51
R80721,4.15,35.15
R80721,5.51,234.94
R80721,5.94,261.6
R80721,3.36,0.0
R80721,6.32,397.01
R80721,8.99,1155.9
R80721,5.68,247.36
R80721,7.12,680.85
R80721,6.2,380.09
R80721,6.5,426.24
R80721,3.85,30.24
R80721,3.96,37.17
R80721,6.25,305.41
R80721,10.68,1358.14
R80721,9.57,1276.56
R80721,5.39,217.87
R80721,5.93,334.59
R80721,0.22,0.0
R80721,2.63,0.0
R80721,0.22,0.0
R80721,5.9,213.79
R80721,0.0,0.0
R80721,2.33,0.0
R80721,2.6,0.0
R80721,6.21,271.72
R80721,2.59,0.0
R80721,2.62,0.0
R80721,6.16,299.65
R80721,3.93,12.45
R80721,0.0,0.0
R80721,4.88,117.53
R80721,6.06,271.48
R80721,2.39,0.0
R80721,5.22,191.91
R80721,5.04,153.64
R80721,0.31,0.0
R80721,2.37,0.0
R80721,5.16,174.27
R80721,2.34,0.0
R80721,7.42,714.1
R80721,1.4,0.0
R80721,7.52,694.19
R80721,9.02,1167.28
R80721,9.35,1180.17
R80721,12.0,1666.28
R80721,3.7,19.57
R80721,9.88,1307.08
R80721,2.39,0.0
R80721,6.6,470.33
R80721,4.02,35.2
R80721,4.46,77.72
R80721,4.57,113.69
R80721,6.55,474.44
R80721,6.28,443.06
R80721,7.48,814.38
R80721,7.08,657.12
R80721,5.42,188.45
R80721,6.9,559.26
R80721,7.09,645.94
R80721,6.71,477.17
R80721,7.89,825.4
R80721,6.51,496.55
R80721,2.25,0.0
R80721,7.21,608.27
R80721,8.34,940.62
R80721,2.08,0.0
R80721,4.66,117.45
R80721,6.02,259.8
R80721,8.2,979.02
R80721,1.8,0.0
R80721,8.8,1193.84
R80721,5.46,290.16
R80721,1.6,0.0
R80721,8.89,1199.99
R80721,5.46,160.9
R80721,2.25,0.0
R80721,9.0,1241.04
R80721,3.05,0.0
R80721,5.05,174.22
R80721,5.62,252.23
R80721,10.28,1599.71
R80721,3.47,1.81
R80721,0.15,0.0
R80721,6.48,303.7
R80721,7.88,833.22
R80721,6.15,383.81
R80721,5.43,208.73
R80721,6.25,373.54
R80721,1.81,0.0
R80721,8.13,864.1
R80721,5.84,330.86
R80721,4.79,112.47
R80721,8.86,1098.58
R80721,6.35,456.0
